order_id,order_date,customer_id,product_name,category,price,quantity_sold,product_cost,profit,stock_remaining,payment_method
ORD0700,2025-05-09,CUST986,Truffle Olive Oil 250ml,Olive Oil,12.9,1,7.9,5.0,31.0,Debit Card
ORD0701,2025-04-06,CUST123,Pitta Bread,Bakery,2.9,3,1.2,5.1,138.0,Debit Card
ORD0702,2025-12-29,CUST939,Orecchiette 500g,Pasta,3.9,5,1.9,10.0,141.0,Debit Card
ORD0703,2025-05-13,CUST688,Pitta Bread,Bakery,2.9,3,1.2,5.1,54.0,PayPal
ORD0704,2025-07-03,CUST664,Chili Pepper Jam 200g,Preserves,6.2,4,3.1,12.4,87.0,Cash
ORD0705,2025-09-22,CUST127,Pancetta Arrotolata 250g,Cured Meat,6.9,5,4.1,14.0,128.0,Cash
ORD0706,2025-01-01,CUST256,Prosecco DOC 750ml,Wine,12.9,3,7.5,16.2,137.0,Cash
ORD0707,2025-09-25,CUST472,Truffle Pasta 250g,Pasta,7.9,1,4.8,3.1,4.0,PayPal
ORD0708,2025-10-14,CUST317,Parmigiano Reggiano 1kg,Cheese,27.9,3,18.5,28.2,30.0,Credit Card
ORD0709,2025-12-29,CUST763,Fresh Pasta 500g,Pasta,4.5,1,2.2,2.3,122.0,Credit Card
ORD0710,2025-03-29,CUST307,Gorgonzola Dolce 300g,Cheese,5.9,1,3.6,2.3,17.0,PayPal
ORD0711,2025-04-11,CUST743,Taralli Pugliesi 400g,Bakery,4.9,4,2.4,10.0,72.0,Credit Card
ORD0712,2025-06-25,CUST812,Salame Napoli 300g,Cured Meat,6.5,4,3.9,10.4,136.0,PayPal
ORD0713,2025-04-05,CUST109,Chili Pepper Jam 200g,Preserves,6.2,1,3.1,3.1,62.0,Cash
ORD0714,2025-08-24,CUST320,Taralli Pugliesi 400g,Bakery,4.9,5,2.4,12.5,18.0,Cash
ORD0715,2025-05-03,CUST166,Salame Napoli 300g,Cured Meat,6.5,2,3.9,5.2,87.0,PayPal
ORD0716,2025-02-05,CUST592,Chili Pepper Jam 200g,Preserves,6.2,2,3.1,6.2,88.0,Credit Card
ORD0717,2025-04-15,CUST946,Truffle Olive Oil 250ml,Olive Oil,12.9,4,7.9,20.0,19.0,Credit Card
ORD0718,2025-10-05,CUST770,Linguine Artisan 500g,Pasta,4.2,3,2.1,6.3,100.0,Debit Card
ORD0719,2025-11-21,CUST385,Parmigiano Reggiano 500g,Cheese,14.9,3,9.2,17.1,112.0,PayPal
ORD0720,2025-06-06,CUST965,Fig Jam 300g,Preserves,5.9,4,2.9,12.0,7.0,Credit Card
ORD0721,2025-01-19,CUST917,Speck Alto Adige 250g,Cured Meat,7.8,3,4.9,8.7,149.0,Cash
ORD0722,2025-01-01,CUST387,Prosciutto Crudo 200g,Cured Meat,8.9,4,5.4,14.0,100.0,Credit Card
ORD0723,2025-03-19,CUST217,Speck Alto Adige 250g,Cured Meat,7.8,2,4.9,5.8,20.0,Cash
ORD0724,2025-05-09,CUST454,Orange Marmalade 300g,Preserves,5.5,1,2.7,2.8,146.0,Debit Card
ORD0725,2025-06-08,CUST215,Salame Napoli 300g,Cured Meat,6.5,2,3.9,5.2,104.0,Credit Card
ORD0726,2025-01-16,CUST559,Pitta Bread,Bakery,2.9,1,1.2,1.7,76.0,PayPal
ORD0727,2025-08-22,CUST229,Salame Napoli 300g,Cured Meat,6.5,1,3.9,2.6,68.0,Credit Card
ORD0728,2025-03-30,CUST963,Ravioli Ricotta & Spinach 400g,Pasta,6.8,5,4.1,13.5,46.0,Credit Card
ORD0729,2025-12-06,CUST856,Ravioli Ricotta & Spinach 400g,Pasta,6.8,5,4.1,13.5,107.0,PayPal
ORD0730,2025-05-18,CUST326,Parmigiano Reggiano 1kg,Cheese,27.9,5,18.5,47.0,29.0,PayPal
ORD0731,2025-02-03,CUST383,Parmigiano Reggiano 500g,Cheese,14.9,5,9.2,28.5,23.0,Debit Card
ORD0732,2025-12-01,CUST394,Linguine Artisan 500g,Pasta,4.2,5,2.1,10.5,11.0,PayPal
ORD0733,2025-09-23,CUST874,Truffle Pasta 250g,Pasta,7.9,2,4.8,6.2,39.0,Cash
ORD0734,2025-01-14,CUST686,Extra Virgin Olive Oil 750ml,Olive Oil,15.9,5,9.5,32.0,84.0,Debit Card
ORD0735,2025-10-05,CUST294,Garlic Bread,Bakery,3.5,4,1.4,8.4,107.0,Debit Card
ORD0736,2025-05-29,CUST221,Chili Pepper Jam 200g,Preserves,6.2,5,3.1,15.5,34.0,PayPal
ORD0737,2025-02-22,CUST718,Taralli Pugliesi 400g,Bakery,4.9,1,2.4,2.5,35.0,PayPal
ORD0738,2025-08-07,CUST371,Linguine Artisan 500g,Pasta,4.2,4,2.1,8.4,124.0,Debit Card
ORD0739,2025-07-31,CUST604,Barolo Riserva 750ml,Wine,49.9,3,29.3,61.8,93.0,PayPal
ORD0740,2025-04-07,CUST275,Linguine Artisan 500g,Pasta,4.2,5,2.1,10.5,19.0,Credit Card
ORD0741,2025-05-31,CUST349,Pitta Bread,Bakery,2.9,2,1.2,3.4,53.0,PayPal
ORD0742,2025-01-29,CUST646,Orange Marmalade 300g,Preserves,5.5,4,2.7,11.2,6.0,Cash
ORD0743,2025-01-24,CUST216,Parmigiano Reggiano 1kg,Cheese,27.9,1,18.5,9.4,112.0,Credit Card
ORD0744,2025-08-15,CUST982,Fig Jam 300g,Preserves,5.9,3,2.9,9.0,22.0,Credit Card
ORD0745,2025-02-13,CUST312,Pancetta Arrotolata 250g,Cured Meat,6.9,2,4.1,5.6,147.0,PayPal
ORD0746,2025-10-27,CUST289,Barolo Riserva 750ml,Wine,49.9,2,29.3,41.2,72.0,Debit Card
ORD0747,2025-07-22,CUST439,Organic Olive Oil 1L,Olive Oil,18.5,5,11.2,36.5,91.0,PayPal
ORD0748,2025-03-25,CUST287,Pitta Bread,Bakery,2.9,1,1.2,1.7,145.0,Credit Card
ORD0749,2025-02-04,CUST837,Salame Napoli 300g,Cured Meat,6.5,1,3.9,2.6,80.0,Cash
ORD0750,2025-08-30,CUST110,Burrata 250g,Cheese,4.9,1,2.7,2.2,103.0,Credit Card
ORD0751,2025-08-06,CUST286,Fig Jam 300g,Preserves,5.9,2,2.9,6.0,147.0,Cash
ORD0752,2025-02-04,CUST149,Barolo Riserva 750ml,Wine,49.9,5,29.3,103.0,63.0,Credit Card
ORD0753,2025-11-10,CUST252,Pancetta Arrotolata 250g,Cured Meat,6.9,5,4.1,14.0,104.0,Debit Card
ORD0754,2025-02-09,CUST329,Prosecco DOC 750ml,Wine,12.9,3,7.5,16.2,36.0,Debit Card
ORD0755,2025-07-12,CUST251,Extra Virgin Olive Oil 750ml,Olive Oil,15.9,3,9.5,19.2,145.0,PayPal
ORD0756,2025-04-23,CUST110,Ravioli Ricotta & Spinach 400g,Pasta,6.8,5,4.1,13.5,101.0,PayPal
ORD0757,2025-10-13,CUST952,Truffle Olive Oil 250ml,Olive Oil,12.9,5,7.9,25.0,139.0,Credit Card
ORD0758,2025-08-24,CUST263,Pecorino Romano 500g,Cheese,13.5,3,9.1,13.2,0.0,Credit Card
ORD0759,2025-09-04,CUST860,Gorgonzola Dolce 300g,Cheese,5.9,3,3.6,6.9,90.0,Cash
ORD0760,2025-06-14,CUST842,Chili Pepper Jam 200g,Preserves,6.2,3,3.1,9.3,104.0,Credit Card
ORD0761,2025-07-07,CUST167,Prosciutto Crudo 200g,Cured Meat,8.9,4,5.4,14.0,25.0,PayPal
ORD0762,2025-09-11,CUST135,Artichoke Spread 200g,Preserves,6.8,5,3.5,16.5,62.0,Cash
ORD0763,2025-05-26,CUST481,Chili Pepper Jam 200g,Preserves,6.2,5,3.1,15.5,24.0,Debit Card
ORD0764,2025-03-04,CUST611,Focaccia Genovese,Bakery,5.5,1,2.8,2.7,75.0,PayPal
ORD0765,2025-10-11,CUST546,Pancetta Arrotolata 250g,Cured Meat,6.9,4,4.1,11.2,4.0,PayPal
ORD0766,2025-05-17,CUST262,Parmigiano Reggiano 1kg,Cheese,27.9,3,18.5,28.2,56.0,Debit Card
ORD0767,2025-04-29,CUST634,Truffle Olive Oil 250ml,Olive Oil,12.9,5,7.9,25.0,64.0,Debit Card
ORD0768,2025-09-15,CUST525,Gorgonzola Dolce 300g,Cheese,5.9,5,3.6,11.5,22.0,PayPal
ORD0769,2025-03-24,CUST982,Prosecco DOC 750ml,Wine,12.9,1,7.5,5.4,44.0,PayPal
ORD0770,2025-06-20,CUST340,Orecchiette 500g,Pasta,3.9,4,1.9,8.0,27.0,Debit Card
ORD0771,2025-11-20,CUST272,Parmigiano Reggiano 1kg,Cheese,27.9,4,18.5,37.6,37.0,Credit Card
ORD0772,2025-11-14,CUST976,Speck Alto Adige 250g,Cured Meat,7.8,5,4.9,14.5,28.0,PayPal
ORD0773,2025-01-04,CUST274,Salame Napoli 300g,Cured Meat,6.5,2,3.9,5.2,93.0,Cash
ORD0774,2025-12-29,CUST597,Orecchiette 500g,Pasta,3.9,1,1.9,2.0,112.0,Credit Card
ORD0775,2025-05-04,CUST788,Chili Pepper Jam 200g,Preserves,6.2,4,3.1,12.4,79.0,Debit Card
ORD0776,2025-06-05,CUST870,Garlic Bread,Bakery,3.5,1,1.4,2.1,59.0,Credit Card
ORD0777,2025-07-29,CUST914,Taralli Pugliesi 400g,Bakery,4.9,5,2.4,12.5,99.0,Credit Card
ORD0778,2025-12-04,CUST821,Focaccia Genovese,Bakery,5.5,1,2.8,2.7,59.0,Cash
ORD0779,2025-06-22,CUST578,Artichoke Spread 200g,Preserves,6.8,1,3.5,3.3,73.0,PayPal
ORD0780,2025-02-26,CUST307,Soppressata Calabrese 350g,Cured Meat,10.5,2,6.8,7.4,133.0,Debit Card
ORD0781,2025-09-21,CUST836,Nero d'Avola 750ml,Wine,16.5,2,10.2,12.6,18.0,Credit Card
ORD0782,2025-12-10,CUST453,Artichoke Spread 200g,Preserves,6.8,3,3.5,9.9,101.0,Credit Card
ORD0783,2025-07-04,CUST992,Linguine Artisan 500g,Pasta,4.2,3,2.1,6.3,7.0,Credit Card
ORD0784,2025-02-16,CUST664,Parmigiano Reggiano 500g,Cheese,14.9,3,9.2,17.1,62.0,Debit Card
ORD0785,2025-05-05,CUST119,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,1,66.3,18.6,48.0,Cash
ORD0786,2025-06-26,CUST879,Fresh Pasta 500g,Pasta,4.5,1,2.2,2.3,70.0,PayPal
ORD0787,2025-11-14,CUST221,Nero d'Avola 750ml,Wine,16.5,2,10.2,12.6,150.0,Credit Card
ORD0788,2025-12-17,CUST709,Barolo Riserva 750ml,Wine,49.9,5,29.3,103.0,51.0,Debit Card
ORD0789,2025-02-11,CUST100,Nero d'Avola 750ml,Wine,16.5,3,10.2,18.9,146.0,PayPal
ORD0790,2025-09-25,CUST915,Pancetta Arrotolata 250g,Cured Meat,6.9,1,4.1,2.8,0.0,PayPal
ORD0791,2025-07-13,CUST981,Taralli Pugliesi 400g,Bakery,4.9,5,2.4,12.5,92.0,Credit Card
ORD0792,2025-12-06,CUST886,Prosecco DOC 750ml,Wine,12.9,4,7.5,21.6,106.0,Debit Card
ORD0793,2025-08-28,CUST381,Speck Alto Adige 250g,Cured Meat,7.8,5,4.9,14.5,105.0,Debit Card
ORD0794,2025-08-04,CUST331,Salame Napoli 300g,Cured Meat,6.5,4,3.9,10.4,113.0,Debit Card
ORD0795,2025-11-16,CUST450,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,1,66.3,18.6,138.0,Debit Card
ORD0796,2025-01-05,CUST317,Artichoke Spread 200g,Preserves,6.8,3,3.5,9.9,37.0,PayPal
ORD0797,2025-05-07,CUST929,Gorgonzola Dolce 300g,Cheese,5.9,4,3.6,9.2,134.0,Cash
ORD0798,2025-04-02,CUST320,Artichoke Spread 200g,Preserves,6.8,4,3.5,13.2,31.0,Cash
ORD0799,2025-05-15,CUST795,Truffle Pasta 250g,Pasta,7.9,5,4.8,15.5,63.0,Debit Card
ORD0800,2025-12-17,CUST337,Fresh Pasta 500g,Pasta,4.5,4,2.2,9.2,46.0,Credit Card
ORD0801,2025-07-14,CUST390,Gorgonzola Dolce 300g,Cheese,5.9,5,3.6,11.5,71.0,Credit Card
ORD0802,2025-08-30,CUST102,Organic Olive Oil 1L,Olive Oil,18.5,4,11.2,29.2,113.0,Debit Card
ORD0803,2025-08-23,CUST547,Barolo Riserva 750ml,Wine,49.9,2,29.3,41.2,63.0,Credit Card
ORD0804,2025-10-19,CUST788,Focaccia Genovese,Bakery,5.5,4,2.8,10.8,116.0,Debit Card
ORD0805,2025-05-03,CUST609,Parmigiano Reggiano 500g,Cheese,14.9,1,9.2,5.7,82.0,PayPal
ORD0806,2025-04-21,CUST257,Barolo Riserva 750ml,Wine,49.9,5,29.3,103.0,54.0,PayPal
ORD0807,2025-01-16,CUST563,Orange Marmalade 300g,Preserves,5.5,1,2.7,2.8,78.0,Cash
ORD0808,2025-09-29,CUST233,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,3,66.3,55.8,11.0,PayPal
ORD0809,2025-01-24,CUST175,Pecorino Romano 500g,Cheese,13.5,3,9.1,13.2,86.0,Credit Card
ORD0810,2025-01-12,CUST707,Orange Marmalade 300g,Preserves,5.5,5,2.7,14.0,23.0,Credit Card
ORD0811,2025-06-25,CUST747,Speck Alto Adige 250g,Cured Meat,7.8,3,4.9,8.7,18.0,Cash
ORD0812,2025-04-21,CUST275,Organic Olive Oil 1L,Olive Oil,18.5,2,11.2,14.6,54.0,Cash
ORD0813,2025-01-14,CUST352,Pecorino Romano 500g,Cheese,13.5,3,9.1,13.2,122.0,Credit Card
ORD0814,2025-05-16,CUST425,Barolo Riserva 750ml,Wine,49.9,1,29.3,20.6,25.0,Debit Card
ORD0815,2025-06-17,CUST920,Chianti Classico 750ml,Wine,18.9,2,11.5,14.8,85.0,Credit Card
ORD0816,2025-09-12,CUST393,Prosecco DOC 750ml,Wine,12.9,5,7.5,27.0,124.0,Cash
ORD0817,2025-07-28,CUST773,Taralli Pugliesi 400g,Bakery,4.9,2,2.4,5.0,141.0,Debit Card
ORD0818,2025-04-08,CUST728,Ravioli Ricotta & Spinach 400g,Pasta,6.8,4,4.1,10.8,57.0,PayPal
ORD0819,2025-05-27,CUST765,Gorgonzola Dolce 300g,Cheese,5.9,4,3.6,9.2,110.0,Credit Card
ORD0820,2025-12-06,CUST801,Gorgonzola Dolce 300g,Cheese,5.9,1,3.6,2.3,53.0,Debit Card
ORD0821,2025-07-05,CUST363,Chianti Classico 750ml,Wine,18.9,1,11.5,7.4,21.0,Cash
ORD0822,2025-07-08,CUST912,Garlic Bread,Bakery,3.5,2,1.4,4.2,23.0,Debit Card
ORD0823,2025-04-27,CUST676,Garlic Bread,Bakery,3.5,5,1.4,10.5,102.0,PayPal
ORD0824,2025-09-17,CUST752,Fresh Pasta 500g,Pasta,4.5,1,2.2,2.3,143.0,Credit Card
ORD0825,2025-02-23,CUST645,Orecchiette 500g,Pasta,3.9,3,1.9,6.0,17.0,Cash
ORD0826,2025-05-12,CUST155,Ravioli Ricotta & Spinach 400g,Pasta,6.8,4,4.1,10.8,56.0,PayPal
ORD0827,2025-03-29,CUST602,Speck Alto Adige 250g,Cured Meat,7.8,3,4.9,8.7,22.0,Cash
ORD0828,2025-05-23,CUST681,Organic Olive Oil 1L,Olive Oil,18.5,3,11.2,21.9,9.0,Debit Card
ORD0829,2025-06-07,CUST858,Soppressata Calabrese 350g,Cured Meat,10.5,3,6.8,11.1,39.0,Cash
ORD0830,2025-09-03,CUST360,Organic Olive Oil 1L,Olive Oil,18.5,3,11.2,21.9,19.0,PayPal
ORD0831,2025-12-03,CUST940,Truffle Olive Oil 250ml,Olive Oil,12.9,5,7.9,25.0,86.0,Debit Card
ORD0832,2025-09-26,CUST988,Orecchiette 500g,Pasta,3.9,3,1.9,6.0,76.0,Debit Card
ORD0833,2025-12-05,CUST131,Soppressata Calabrese 350g,Cured Meat,10.5,2,6.8,7.4,123.0,Credit Card
ORD0834,2025-05-03,CUST651,Organic Olive Oil 1L,Olive Oil,18.5,3,11.2,21.9,40.0,PayPal
ORD0835,2025-05-31,CUST677,Organic Olive Oil 1L,Olive Oil,18.5,2,11.2,14.6,37.0,Debit Card
ORD0836,2025-04-11,CUST451,Extra Virgin Olive Oil 750ml,Olive Oil,15.9,5,9.5,32.0,144.0,Debit Card
ORD0837,2025-07-24,CUST422,Parmigiano Reggiano 1kg,Cheese,27.9,5,18.5,47.0,10.0,Debit Card
ORD0838,2025-03-08,CUST780,Truffle Olive Oil 250ml,Olive Oil,12.9,5,7.9,25.0,21.0,Cash
ORD0839,2025-07-09,CUST981,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,3,66.3,55.8,23.0,Credit Card
ORD0840,2025-06-16,CUST192,Extra Virgin Olive Oil 750ml,Olive Oil,15.9,3,9.5,19.2,24.0,Credit Card
ORD0841,2025-08-30,CUST281,Orecchiette 500g,Pasta,3.9,2,1.9,4.0,68.0,Cash
ORD0842,2025-03-25,CUST100,Prosciutto Crudo 200g,Cured Meat,8.9,1,5.4,3.5,32.0,PayPal
ORD0843,2025-11-15,CUST584,Parmigiano Reggiano 1kg,Cheese,27.9,2,18.5,18.8,110.0,PayPal
ORD0844,2025-02-06,CUST306,Truffle Pasta 250g,Pasta,7.9,3,4.8,9.3,150.0,Credit Card
ORD0845,2025-06-18,CUST465,Focaccia Genovese,Bakery,5.5,5,2.8,13.5,120.0,Credit Card
ORD0846,2025-04-06,CUST522,Linguine Artisan 500g,Pasta,4.2,5,2.1,10.5,126.0,Debit Card
ORD0847,2025-09-16,CUST714,Garlic Bread,Bakery,3.5,4,1.4,8.4,63.0,Credit Card
ORD0848,2025-09-04,CUST200,Pitta Bread,Bakery,2.9,3,1.2,5.1,37.0,Credit Card
ORD0849,2025-02-03,CUST680,Fig Jam 300g,Preserves,5.9,2,2.9,6.0,75.0,Cash
ORD0850,2025-09-23,CUST972,Parmigiano Reggiano 500g,Cheese,14.9,4,9.2,22.8,104.0,Credit Card
ORD0851,2025-09-14,CUST868,Pancetta Arrotolata 250g,Cured Meat,6.9,2,4.1,5.6,113.0,Cash
ORD0852,2025-01-13,CUST468,Artichoke Spread 200g,Preserves,6.8,2,3.5,6.6,48.0,PayPal
ORD0853,2025-06-16,CUST168,Fig Jam 300g,Preserves,5.9,4,2.9,12.0,28.0,Debit Card
ORD0854,2025-04-05,CUST474,Prosciutto Crudo 200g,Cured Meat,8.9,2,5.4,7.0,103.0,Cash
ORD0855,2025-10-23,CUST108,Parmigiano Reggiano 1kg,Cheese,27.9,1,18.5,9.4,110.0,Debit Card
ORD0856,2025-10-22,CUST259,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,4,66.3,74.4,76.0,Cash
ORD0857,2025-12-25,CUST321,Pecorino Romano 500g,Cheese,13.5,3,9.1,13.2,99.0,Credit Card
ORD0858,2025-01-10,CUST205,Taralli Pugliesi 400g,Bakery,4.9,4,2.4,10.0,33.0,Credit Card
ORD0859,2025-03-10,CUST402,Chili Pepper Jam 200g,Preserves,6.2,3,3.1,9.3,37.0,Debit Card
ORD0860,2025-09-14,CUST794,Fig Jam 300g,Preserves,5.9,1,2.9,3.0,63.0,Debit Card
ORD0861,2025-10-07,CUST968,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,1,66.3,18.6,67.0,Credit Card
ORD0862,2025-12-19,CUST996,Prosciutto Crudo 200g,Cured Meat,8.9,2,5.4,7.0,37.0,PayPal
ORD0863,2025-04-18,CUST953,Organic Olive Oil 1L,Olive Oil,18.5,5,11.2,36.5,94.0,PayPal
ORD0864,2025-05-28,CUST987,Prosciutto Crudo 200g,Cured Meat,8.9,5,5.4,17.5,136.0,Cash
ORD0865,2025-06-23,CUST304,Organic Olive Oil 1L,Olive Oil,18.5,5,11.2,36.5,134.0,Debit Card
ORD0866,2025-10-09,CUST727,Barolo Riserva 750ml,Wine,49.9,2,29.3,41.2,99.0,Credit Card
ORD0867,2025-09-01,CUST390,Fresh Pasta 500g,Pasta,4.5,2,2.2,4.6,25.0,Credit Card
ORD0868,2025-06-23,CUST361,Prosecco DOC 750ml,Wine,12.9,5,7.5,27.0,144.0,PayPal
ORD0869,2025-07-01,CUST344,Prosciutto Crudo 200g,Cured Meat,8.9,5,5.4,17.5,74.0,Debit Card
ORD0870,2025-04-10,CUST918,Burrata 250g,Cheese,4.9,4,2.7,8.8,121.0,PayPal
ORD0871,2025-08-20,CUST269,Barolo Riserva 750ml,Wine,49.9,2,29.3,41.2,37.0,PayPal
ORD0872,2025-12-28,CUST467,Prosecco DOC 750ml,Wine,12.9,3,7.5,16.2,144.0,Cash
ORD0873,2025-09-02,CUST763,Pitta Bread,Bakery,2.9,4,1.2,6.8,25.0,PayPal
ORD0874,2025-11-20,CUST951,Barolo Riserva 750ml,Wine,49.9,5,29.3,103.0,117.0,Cash
ORD0875,2025-02-28,CUST260,Parmigiano Reggiano 1kg,Cheese,27.9,2,18.5,18.8,109.0,Credit Card
ORD0876,2025-06-06,CUST751,Orange Marmalade 300g,Preserves,5.5,5,2.7,14.0,47.0,PayPal
ORD0877,2025-08-01,CUST750,Focaccia Genovese,Bakery,5.5,1,2.8,2.7,64.0,Debit Card
ORD0878,2025-06-24,CUST374,Truffle Olive Oil 250ml,Olive Oil,12.9,3,7.9,15.0,22.0,Cash
ORD0879,2025-07-30,CUST994,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,2,66.3,37.2,78.0,PayPal
ORD0880,2025-01-16,CUST610,Truffle Pasta 250g,Pasta,7.9,5,4.8,15.5,144.0,Debit Card
ORD0881,2025-10-23,CUST264,Truffle Pasta 250g,Pasta,7.9,5,4.8,15.5,91.0,PayPal
ORD0882,2025-08-04,CUST223,Linguine Artisan 500g,Pasta,4.2,4,2.1,8.4,148.0,Credit Card
ORD0883,2025-09-19,CUST469,Truffle Olive Oil 250ml,Olive Oil,12.9,3,7.9,15.0,95.0,Credit Card
ORD0884,2025-07-28,CUST285,Pitta Bread,Bakery,2.9,4,1.2,6.8,68.0,Cash
ORD0885,2025-06-18,CUST653,Linguine Artisan 500g,Pasta,4.2,2,2.1,4.2,66.0,PayPal
ORD0886,2025-07-21,CUST912,Orecchiette 500g,Pasta,3.9,3,1.9,6.0,91.0,Cash
ORD0887,2025-01-12,CUST868,Barolo Riserva 750ml,Wine,49.9,2,29.3,41.2,11.0,Debit Card
ORD0888,2025-10-26,CUST418,Truffle Pasta 250g,Pasta,7.9,3,4.8,9.3,141.0,PayPal
ORD0889,2025-04-10,CUST892,Soppressata Calabrese 350g,Cured Meat,10.5,2,6.8,7.4,3.0,Credit Card
ORD0890,2025-06-18,CUST904,Parmigiano Reggiano 500g,Cheese,14.9,4,9.2,22.8,48.0,PayPal
ORD0891,2025-03-05,CUST525,Truffle Pasta 250g,Pasta,7.9,5,4.8,15.5,80.0,Cash
ORD0892,2025-09-13,CUST709,Prosciutto Crudo 200g,Cured Meat,8.9,3,5.4,10.5,93.0,Debit Card
ORD0893,2025-05-21,CUST116,Chianti Classico 750ml,Wine,18.9,1,11.5,7.4,31.0,PayPal
ORD0894,2025-06-14,CUST592,Parmigiano Reggiano 1kg,Cheese,27.9,2,18.5,18.8,47.0,Cash
ORD0895,2025-09-29,CUST661,Pancetta Arrotolata 250g,Cured Meat,6.9,5,4.1,14.0,108.0,Cash
ORD0896,2025-10-20,CUST307,Pancetta Arrotolata 250g,Cured Meat,6.9,3,4.1,8.4,26.0,Debit Card
ORD0897,2025-08-26,CUST190,Chianti Classico 750ml,Wine,18.9,4,11.5,29.6,20.0,Cash
ORD0898,2025-09-17,CUST649,Prosciutto Crudo 200g,Cured Meat,8.9,5,5.4,17.5,113.0,Debit Card
ORD0899,2025-07-29,CUST714,Chianti Classico 750ml,Wine,18.9,2,11.5,14.8,56.0,PayPal
ORD0900,2025-08-09,CUST952,Pancetta Arrotolata 250g,Cured Meat,6.9,3,4.1,8.4,79.0,Credit Card
ORD0901,2025-02-11,CUST883,Prosecco DOC 750ml,Wine,12.9,5,7.5,27.0,58.0,PayPal
ORD0902,2025-02-10,CUST267,Chili Pepper Jam 200g,Preserves,6.2,3,3.1,9.3,101.0,Cash
ORD0903,2025-09-22,CUST313,Chianti Classico 750ml,Wine,18.9,5,11.5,37.0,120.0,Debit Card
ORD0904,2025-06-25,CUST613,Garlic Bread,Bakery,3.5,2,1.4,4.2,15.0,Debit Card
ORD0905,2025-07-27,CUST309,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,1,66.3,18.6,30.0,Cash
ORD0906,2025-07-29,CUST405,Pecorino Romano 500g,Cheese,13.5,1,9.1,4.4,122.0,PayPal
ORD0907,2025-03-17,CUST555,Prosciutto Crudo 200g,Cured Meat,8.9,2,5.4,7.0,86.0,Debit Card
ORD0908,2025-03-03,CUST812,Focaccia Genovese,Bakery,5.5,1,2.8,2.7,94.0,PayPal
ORD0909,2025-09-18,CUST749,Salame Napoli 300g,Cured Meat,6.5,5,3.9,13.0,138.0,Cash
ORD0910,2025-05-23,CUST230,Pitta Bread,Bakery,2.9,2,1.2,3.4,52.0,PayPal
ORD0911,2025-01-30,CUST407,Prosecco DOC 750ml,Wine,12.9,4,7.5,21.6,63.0,PayPal
ORD0912,2025-09-02,CUST262,Salame Napoli 300g,Cured Meat,6.5,5,3.9,13.0,94.0,PayPal
ORD0913,2025-12-22,CUST935,Extra Virgin Olive Oil 750ml,Olive Oil,15.9,2,9.5,12.8,135.0,Debit Card
ORD0914,2025-01-24,CUST127,Chianti Classico 750ml,Wine,18.9,1,11.5,7.4,121.0,Debit Card
ORD0915,2025-05-30,CUST188,Linguine Artisan 500g,Pasta,4.2,2,2.1,4.2,76.0,Debit Card
ORD0916,2025-10-28,CUST266,Orecchiette 500g,Pasta,3.9,4,1.9,8.0,117.0,Credit Card
ORD0917,2025-07-01,CUST560,Fresh Pasta 500g,Pasta,4.5,2,2.2,4.6,51.0,Credit Card
ORD0918,2025-02-25,CUST802,Chianti Classico 750ml,Wine,18.9,5,11.5,37.0,10.0,Cash
ORD0919,2025-04-23,CUST521,Ravioli Ricotta & Spinach 400g,Pasta,6.8,2,4.1,5.4,134.0,PayPal
ORD0920,2025-07-02,CUST582,Burrata 250g,Cheese,4.9,4,2.7,8.8,111.0,Credit Card
ORD0921,2025-06-08,CUST791,Truffle Olive Oil 250ml,Olive Oil,12.9,2,7.9,10.0,111.0,Debit Card
ORD0922,2025-08-18,CUST209,Salame Napoli 300g,Cured Meat,6.5,1,3.9,2.6,19.0,PayPal
ORD0923,2025-11-09,CUST637,Barolo Riserva 750ml,Wine,49.9,2,29.3,41.2,132.0,Debit Card
ORD0924,2025-07-08,CUST842,Speck Alto Adige 250g,Cured Meat,7.8,3,4.9,8.7,38.0,Credit Card
ORD0925,2025-11-05,CUST361,Pecorino Romano 500g,Cheese,13.5,5,9.1,22.0,101.0,PayPal
ORD0926,2025-11-26,CUST923,Chili Pepper Jam 200g,Preserves,6.2,4,3.1,12.4,137.0,Credit Card
ORD0927,2025-04-09,CUST452,Fresh Pasta 500g,Pasta,4.5,1,2.2,2.3,45.0,PayPal
ORD0928,2025-04-29,CUST202,Chili Pepper Jam 200g,Preserves,6.2,5,3.1,15.5,111.0,Debit Card
ORD0929,2025-02-16,CUST798,Truffle Pasta 250g,Pasta,7.9,2,4.8,6.2,127.0,Credit Card
ORD0930,2025-12-23,CUST910,Linguine Artisan 500g,Pasta,4.2,2,2.1,4.2,117.0,Debit Card
ORD0931,2025-10-11,CUST493,Chianti Classico 750ml,Wine,18.9,4,11.5,29.6,88.0,PayPal
ORD0932,2025-08-30,CUST159,Salame Napoli 300g,Cured Meat,6.5,1,3.9,2.6,98.0,Cash
